0.6831766  0.07574407  0.2401163  
0.008771304  0.7296678  0.4359764  
0.448164  0.982474  0.6919277  
0.4180123  0.5735324  0.1554012  
0.3757377  0.2087476  0.9468178  
0.8382351  0.7807418  0.5022508  
0.5084964  0.8915735  0.001836858  
0.6519998  0.903968  0.1341113  
0.7345895  0.6590138  0.9391367  
0.9661649  0.3901582  0.1643266  
0.23714  0.6225057  0.4595754  
0.5217288  0.261727  0.5170098  
0.8097465  0.937318  0.05516429  
0.4277182  0.6953938  0.6882752  
0.4065294  0.8703712  0.6633427  
0.5389996  0.891872  0.9695282  
0.1601039  0.4577519  0.8495521  
0.6360272  0.740493  0.5326012  
0.1749791  0.5335583  0.4671151  
0.9444247  0.3953793  0.727767  
0.7839823  0.008526021  0.1874264  
0.2305906  0.2770525  0.5419793  
0.4704534  0.5130736  0.6379087  
0.6995854  0.8602815  0.7089752  
0.8082421  0.05270203  0.1283279  
0.6280214  0.1834493  0.9281775  
0.3315492  0.8323277  0.7586968  
0.6435341  0.7919224  0.9939139  
0.7995013  0.6169068  0.02937716  
0.09914627  0.2319639  0.2776581  
0.6172781  0.8780764  0.04321826  
0.8736982  0.1017069  0.3368783  
0.005602723  0.4949465  0.6217733  
0.7175411  0.7821071  0.9556758  
0.5968706  0.1860268  0.3287437  
0.9103264  0.662853  0.1153423  
0.8509278  0.1784926  0.3792767  
0.6165314  0.547783  0.732718  
0.6711258  0.1444281  0.5721703  
0.8597945  0.8113782  0.9063153  
0.2650183  0.2219703  0.3825046  
0.4119443  0.9103754  0.04965359  
0.3712644  0.2773168  0.8293243  
0.2074143  0.3100131  0.1328278  
0.6447035  0.9110898  0.7313716  
0.5253767  0.990971  0.696197  
0.8677998  0.3900018  0.6441072  
0.04145358  0.7612859  0.9576365  
0.2280128  0.2511857  0.418339  
0.6658941  0.4664595  0.09439027  
0.9776695  0.5083896  0.5253055  
0.6689357  0.9532437  0.4082778  
0.3892018  0.924878  0.7373055  
0.1000971  0.9563637  0.9489382  
0.4268065  0.8857122  0.03527777  
0.9143573  0.193836  0.415318  
0.1891191  0.1508599  0.5280489  
0.3290012  0.3994571  0.7087401  
0.9760799  0.9072225  0.2429566  
0.8047358  0.2219598  0.6519409  
0.5046554  0.9690545  0.6485509  
0.7587952  0.4722076  0.4950641  
0.9556562  0.3533427  0.4504854  
0.4032946  0.4547433  0.9287772  
0.6849904  0.6137928  0.7498217  
0.6744165  0.9275233  0.9747925  
0.8144172  0.8387176  0.3939491  
0.09250073  0.7129066  0.1066483  
0.272621  0.8265739  0.3461621  
0.5135244  0.6029057  0.5387943  
0.8011643  0.1112197  0.4057905  
0.09291897  0.7392224  0.3402328  
0.8612446  0.8063445  0.05737268  
0.1827103  0.6850241  0.2126454  
0.86551  0.339175  0.1364876  
0.2451081  0.7953017  0.6210763  
0.2255692  0.09819972  0.6348758  
0.6804393  0.9864102  0.9381769  
0.1712966  0.254425  0.3708835  
0.5228463  0.2059563  0.8285344  
0.475257  0.9475869  0.3158784  
0.03374782  0.3328344  0.06490054  
0.1063885  0.2095304  0.6680506  
0.5926168  0.1689497  0.3016933  
0.1656559  0.8758446  0.201983  
0.2303123  0.6674906  0.2246305  
0.4778353  0.1357223  0.862034  
0.1926004  0.1379079  0.9420749  
0.8960365  0.8028264  0.8431201  
0.01885303  0.2905001  0.3923659  
0.8560434  0.2348818  0.09515213  
0.8530376  0.4575778  0.5880664  
0.1120454  0.02202729  0.8672388  
0.8734653  0.07312673  0.7988145  
0.02119733  0.6350028  0.6234357  
0.1278469  0.04770293  0.5879279  
0.336817  0.5157266  0.1994422  
0.8860766  0.3599876  0.6714083  
0.2521104  0.9155537  0.5222483  
0.133527  0.2298661  0.5270962  
0.221743  0.2780835  0.4199733  
0.9116679  0.4333187  0.1234289  
0.8376816  0.5833305  0.2766765  
0.08407378  0.1822656  0.7781813  
0.1047421  0.8038946  0.5155262  
0.3402909  0.5981019  0.505843  
0.3702399  0.5136191  0.4260981  
0.5371523  0.8127571  0.9193318  
0.235021  0.8681478  0.5073743  
0.4864573  0.1825942  0.5983954  
0.4265949  0.2568808  0.5593103  
0.4415979  0.1372073  0.1677153  
0.5741251  0.7005435  0.4735031  
0.3981876  0.5682095  0.9009393  
0.3827183  0.1271958  0.6765688  
0.009526504  0.426697  0.07324687  
0.06935293  0.682712  0.5308244  
0.4252521  0.2853306  0.7122246  
0.09281639  0.2901329  0.4701286  
0.1529726  0.1190792  0.7830977  
0.5743144  0.2539814  0.431456  
0.05133962  0.7986556  0.1465618  
0.4494875  0.05961989  0.7671372  
0.0752654  0.6712415  0.6035957  
0.03965638  0.2542826  0.7066615  
0.6233814  0.8611461  0.8510762  
0.7034586  0.594127  0.5782843  
0.7277541  0.5880828  0.05159533  
0.4368186  0.6381434  0.5481704  
0.2043247  0.1415077  0.05077117  
0.2424808  0.7684268  0.2976945  
0.7165083  0.3267462  0.8298771  
0.03596026  0.004840176  0.04265712  
0.858414  0.9608613  0.542336  
0.7864555  0.8612748  0.2713721  
0.5072249  0.8221431  0.3816321  
0.7565799  0.6969546  0.8355179  
0.9513241  0.1058503  0.6758081  
0.8126023  0.6652438  0.9022377  
0.8465728  0.3790603  0.1285647  
0.07468823  0.09419061  0.1922977  
0.9044245  0.1337304  0.2251334  
0.1002423  0.1295731  0.4484275  
0.3329414  0.05091907  0.1582198  
0.5094458  0.9769813  0.2061456  
0.7363135  0.7516004  0.1648912  
0.3275857  0.07451497  0.727181  
0.8631186  0.840733  0.7084244  
0.5668914  0.7551307  0.82028  
0.1536403  0.1906722  0.9961111  
0.3414309  0.2663122  0.4284754  
0.3216655  0.3230172  0.7533327  
0.8169038  0.9328057  0.9994554  
0.2435429  0.6009681  0.712465  
0.2436652  0.2538323  0.4724879  
0.5452263  0.9382981  0.1654151  
0.01147249  0.960093  0.2923314  
0.6467662  0.2872373  0.0456392  
0.31997  0.2640451  0.05793207  
0.9266973  0.09702359  0.3427435  
0.04618662  0.4874004  0.6252453  
0.7197716  0.2864246  0.5161239  
0.6806867  0.3937582  0.3482647  
0.7541483  0.2048386  0.03443877  
0.952634  0.851035  0.7451101  
0.5683454  0.9720656  0.6771061  
0.2525979  0.9729072  0.9470205  
0.1097397  0.7771089  0.03171321  
0.5020803  0.1912705  0.3871236  
0.1511079  0.4884033  0.9599686  
0.4633989  0.2922305  0.5463376  
0.8169685  0.2492258  0.9168595  
0.2444501  0.3537796  0.7170908  
0.2349133  0.9606067  0.5542834  
0.05152491  0.5800931  0.8196983  
0.3618724  0.9700397  0.03586513  
0.09283363  0.5398381  0.3669732  
0.7386619  0.4587019  0.7278305  
0.2380897  0.02898577  0.9100609  
0.8479906  0.5606005  0.7785446  
0.6979656  0.4396473  0.5768047  
0.2554672  0.1411188  0.8729749  
0.9394944  0.6987162  0.5055311  
0.5761053  0.9948227  0.1345135  
0.1378125  0.08823905  0.4899626  
0.5655325  0.3402529  0.4349942  
0.5616738  0.2460093  0.644331  
0.3105997  0.3582828  0.3516667  
0.3718114  0.2866094  0.7431065  
0.1583119  0.1364797  0.9803648  
0.04058106  0.7449405  0.036196  
0.1978563  0.2963054  0.7204158  
0.1151057  0.7114107  0.2349158  
0.1503343  0.4760227  0.2646206  
0.6208199  0.188967  0.03466938  
0.1180453  0.5368416  0.3977061  
0.06589264  0.8517603  0.6310488  
0.519817  0.04988253  0.07676579  
0.555356  0.9790359  0.9737267  
0.9699098  0.04203969  0.2237677  
0.2702055  0.3383275  0.01134019  
0.551558  0.5509411  0.4545988  
0.8739993  0.5079041  0.99066  
0.1676643  0.04237688  0.9447914  
0.3099533  0.102721  0.8992775  
0.5971987  0.3921301  0.7849355  
0.6167186  0.6511677  0.6777676  
0.9903211  0.3229035  0.3306681  
0.374143  0.8679999  0.06580196  
0.9510449  0.7646624  0.01310972  
0.1057535  0.05150961  0.1192643  
0.06185694  0.1885389  0.03731267  
0.6589349  0.7103431  0.1615961  
0.4953785  0.572936  0.7668428  
0.5899574  0.5732317  0.1881633  
0.7469768  0.4593766  0.06197036  
0.6324482  0.9276873  0.1654689  
0.6802864  0.3190331  0.04288589  
0.2978202  0.9656945  0.7892315  
0.5440162  0.672333  0.06657604  
0.1756956  0.6132266  0.4421584  
0.2721057  0.1299643  0.7188601  
0.6730338  0.3662681  0.8852263  
0.2498756  0.9936444  0.9708816  
0.6789911  0.3157901  0.03918472  
0.1571698  0.4180447  0.8223992  
0.218907  0.07510495  0.2889201  
0.2740888  0.2719333  0.428347  
0.6539953  0.08832536  0.9261132  
0.4101776  0.8518713  0.2718818  
0.3253724  0.8997467  0.7515459  
0.8330386  0.6075628  0.4627303  
0.1733307  0.5157547  0.3120364  
0.7296367  0.1046528  0.9208275  
0.4903349  0.9652638  0.4111554  
0.2879173  0.4316911  0.4158602  
0.1711203  0.239505  0.7569041  
0.7018798  0.7090466  0.8199521  
0.2138299  0.9665274  0.1779061  
0.7553791  0.5977404  0.874283  
0.9304445  0.1647563  0.2624322  
0.03302013  0.393732  0.1876893  
0.8452797  0.9758264  0.009820486  
0.2859005  0.03062896  0.4421617  
0.6769154  0.587814  0.6243645  
0.1643685  0.7366948  0.2396372  
0.4183414  0.6861288  0.8929104  
0.08069768  0.1091237  0.7324212  
0.5006776  0.6995164  0.5397894  
0.3238154  0.8592421  0.9646737  
0.6876801  0.4518964  0.06649305  
0.4953354  0.5530499  0.6124232  
0.6974059  0.9893155  0.8011419  
0.917983  0.9569111  0.1597848  
0.7567602  0.3978012  0.3986457  
0.7547046  0.856921  0.4777282  
0.6326097  0.1775287  0.328158  
0.2512535  0.5777511  0.5277818  
0.7645334  0.6335283  0.4385401  
0.7220203  0.8733431  0.2029124  
0.5019464  0.919631  0.776834  
0.02597803  0.6461543  0.2821363  
0.7933574  0.9648762  0.2655367  
0.1476375  0.6404622  0.6848609  
0.2185433  0.7889571  0.954988  
0.3374005  0.6519205  0.03910005  
0.273727  0.8845834  0.5784826  
0.1905148  0.9973059  0.654445  
0.6554634  0.8375084  0.5116576  
0.2607917  0.2602233  0.9947705  
0.5370741  0.1520601  0.8956463  
0.6311357  0.6751483  0.2964848  
0.4606821  0.3516161  0.2659109  
0.3703633  0.06456192  0.8196018  
0.915374  0.3575168  0.8430806  
0.5454715  0.7741447  0.7640194  
0.1527166  0.5366694  0.2726853  
0.6342062  0.8016445  0.7050753  
0.0299306  0.5544727  0.469379  
0.3046972  0.3026491  0.9678374  
0.4722569  0.8717715  0.1963012  
0.9043534  0.03052955  0.5130181  
0.4224774  0.9824078  0.1526676  
0.4446706  0.2420137  0.1629886  
0.01114603  0.3814162  0.5016364  
0.5141648  0.7229625  0.4077149  
0.1625894  0.0009185065  0.3089291  
0.2036962  0.2524031  0.9393948  
0.6491078  0.377068  0.5348617  
0.1729455  0.01802383  0.9063655  
0.834887  0.6308903  0.1632411  
0.4141109  0.2106137  0.4029872  
0.33435  0.5760953  0.08016928  
0.6730443  0.2537518  0.9251926  
0.6796813  0.8162526  0.1632076  
0.7075899  0.6172446  0.9297922  
0.9818558  0.6114694  0.1607946  
0.4705915  0.1960618  0.462357  
0.1428492  0.7047305  0.002019231  
0.5102768  0.1841407  0.4025059  
0.2092283  0.2767365  0.505882  
0.1057516  0.2177065  0.02748662  
0.9992397  0.3485706  0.3867447  
0.3329276  0.6373384  0.3644319  
0.8919853  0.2805938  0.03291433  
0.2923822  0.8383103  0.8155642  
0.1598605  0.08114142  0.1125926  
0.653064  0.2198653  0.413339  
0.401031  0.6164007  0.7137142  
0.7831711  0.6052136  0.2996406  
0.8856434  0.7030477  0.7716749  
0.8866656  0.4780757  0.551314  
0.460675  0.3114472  0.9316607  
0.2964458  0.6711101  0.2537671  
0.5319752  0.3671477  0.1228911  
0.6696198  0.7491207  0.640118  
0.1618071  0.007851974  0.4227566  
0.4393298  0.3009143  0.3838892  
0.7891165  0.02257647  0.6902787  
0.0747238  0.2514967  0.6861309  
0.9395621  0.4588813  0.5074935  
0.3495352  0.3803722  0.7372123  
0.7569896  0.3834935  0.7747087  
0.07756651  0.3090413  0.7977437  
0.4142202  0.3163032  0.8329182  
0.1469253  0.7614802  0.9021466  
0.8617503  0.7270348  0.4456928  
0.1622083  0.2335626  0.3299183  
0.6955512  0.9337373  0.1098579  
0.6758039  0.8314053  0.4060751  
0.1946148  0.9538218  0.1770001  
0.7470682  0.690923  0.65955  
0.8212052  0.7277082  0.4211843  
0.4747016  0.3650616  0.2886101  
0.1100024  0.5639459  0.1642457  
0.9593286  0.9252681  0.524215  
0.2341267  0.6799042  0.2751771  
0.9355526  0.6295478  0.1040244  
0.8775206  0.6764684  0.07926287  
0.2029998  0.3692877  0.8646178  
0.7016686  0.1269057  0.2491262  
0.8512401  0.4522983  0.2229782  
0.5103255  0.2217506  0.3852394  
0.2930716  0.2452309  0.2825819  
0.4618079  0.0173274  0.3285423  
0.7887409  0.9575082  0.3773035  
0.768257  0.9344992  0.2732529  
0.3411284  0.3410498  0.1369918  
0.9684655  0.09560594  0.7626047  
0.6936189  0.8874725  0.4566757  
0.2753878  0.4348569  0.07439791  
0.9717847  0.4146545  0.7899141  
0.9858599  0.7338839  0.04094399  
0.2999399  0.9233859  0.3440922  
0.4893033  0.1871646  0.3868332  
0.9273931  0.5021746  0.1740175  
0.1257175  0.4493138  0.6131992  
0.6080692  0.02707409  0.06611049  
0.7169926  0.3788836  0.9356561  
0.05736573  0.1006929  0.6433432  
0.8085438  0.6501014  0.9554216  
0.5557366  0.3880338  0.7402761  
0.7231863  0.4599566  0.04572472  
0.4467441  0.6214654  0.741393  
0.812374  0.5462945  0.6732099  
0.3859281  0.2842713  0.8476254  
0.7146236  0.518634  0.8588078  
0.2345876  0.3564731  0.676635  
0.9668694  0.8004642  0.7361715  
0.7665931  0.4741123  0.2808001  
0.69609  0.5458245  0.943425  
0.6045979  0.6438938  0.03886658  
0.2739451  0.9119599  0.03001168  
0.3337989  0.446363  0.09822723  
0.4705627  0.8417338  0.8185018  
0.6411814  0.2411292  0.1339837  
0.72931  0.9095206  0.3504433  
0.1546356  0.2287856  0.5329688  
0.03392074  0.177915  0.3142346  
0.7837363  0.956883  0.0185464  
0.9463612  0.8612317  0.8785133  
0.9253863  0.1645825  0.4693811  
0.8729449  0.6190492  0.7020901  
0.8957156  0.3275911  0.5019583  
0.4142185  0.2223953  0.2979757  
0.4239434  0.8950812  0.540702  
0.03775233  0.6574976  0.7925954  
0.9227726  0.7692554  0.06596663  
0.3295717  0.1932427  0.1235994  
0.4104523  0.8980741  0.9034657  
0.5699658  0.8833537  0.182563  
0.934536  0.8766279  0.5062087  
0.07995087  0.08992941  0.07664518  
0.503601  0.298046  0.7542672  
0.291263  0.5470796  0.7238097  
0.2568311  0.1797073  0.3934589  
0.04877404  0.4801713  0.9399169  
0.613032  0.9202161  0.3047657  
0.5602473  0.3347656  0.3852034  
0.5902845  0.1414649  0.864647  
0.7256507  0.6404512  0.6767627  
0.5924316  0.4277279  0.8028674  
0.9710816  0.4984591  0.9287031  
0.2260246  0.8762336  0.5963317  
0.4040863  0.5436789  0.7419672  
0.2033758  0.5364439  0.260723  
0.2689667  0.6524722  0.6788408  
0.7959372  0.1477169  0.3785845  
0.2677832  0.651727  0.8990259  
0.5480136  0.6544197  0.481013  
0.4690968  0.7897092  0.5120068  
0.296488  0.08162358  0.4985717  
0.4845999  0.9737177  0.02094695  
0.2391794  0.04346557  0.1603988  
0.433924  0.4575329  0.9752267  
0.245795  0.2070456  0.7600703  
0.1624711  0.6255904  0.5158239  
0.3911946  0.8439211  0.4370241  
0.7528004  0.01526666  0.4355515  
0.3594917  0.2577495  0.6696047  
0.8078804  0.01626381  0.7825103  
0.900669  0.6593046  0.1632457  
0.1013098  0.6630603  0.4437036  
0.4603217  0.8231084  0.1045129  
0.4970569  0.3448441  0.3339494  
0.1720965  0.96701  0.6945455  
0.5595562  0.890811  0.0739639  
0.8908156  0.6404413  0.8460202  
0.1030473  0.5254042  0.8807107  
0.08042486  0.4453637  0.4959074  
0.5582598  0.3874582  0.6058908  
0.2089501  0.8948456  0.9102067  
0.4611042  0.7486365  0.2797426  
0.837063  0.2193982  0.174379  
0.599681  0.1264974  0.1246283  
0.6872117  0.1268755  0.1647346  
0.8726546  0.09909983  0.238414  
0.4444303  0.0001064334  0.645021  
0.8031429  0.4074954  0.1727089  
0.6990591  0.2490394  0.3919012  
0.7939242  0.3042363  0.5613798  
0.625514  0.9298606  0.09875934  
0.7328297  0.8969427  0.9220654  
0.8930062  0.1279246  0.9045341  
0.5660041  0.3000486  0.03553924  
0.03865308  0.2889307  0.3141683  
0.9713702  0.02340584  0.3544954  
0.4396908  0.4516717  0.5671355  
0.4989949  0.4660827  0.1204012  
0.07144308  0.4792212  0.3533853  
0.6445539  0.4415693  0.7832239  
0.273872  0.4077022  0.839199  
0.997239  0.629244  0.5906761  
0.2132814  0.7827252  0.6318854  
0.3641643  0.9883418  0.2587409  
0.5830924  0.9083722  0.3288081  
0.8511308  0.2422464  0.8773318  
0.9795492  0.758716  0.5259333  
0.4504292  0.203967  0.2474717  
0.77627  0.7840174  0.9489064  
0.975495  0.1394552  0.2793245  
0.6173918  0.03921922  0.8707484  
0.6581965  0.432709  0.7194475  
0.2364829  0.4211311  0.6477649  
0.8889024  0.1179771  0.3779988  
0.5313195  0.6306702  0.8122963  
0.9011677  0.7640813  0.05030902  
0.5883159  0.3671255  0.1614383  
0.9227435  0.5846693  0.4036141  
0.3566634  0.2558784  0.5620059  
0.9806424  0.9552844  0.5406423  
0.6214334  0.07285473  0.3868808  
0.3330124  0.3983517  0.3846866  
0.418816  0.1689986  0.6806357  
0.9354509  0.4017421  0.2537971  
0.6928654  0.2265993  0.01424861  
0.1779229  0.6942326  0.5015378  
0.4787244  0.2217741  0.8059155  
0.4371171  0.2166616  0.8365121  
0.3657983  0.07310176  0.3852485  
0.6909476  0.6970195  0.4756742  
0.4999414  0.06632476  0.9347163  
0.1927609  0.9700246  0.2599145  
0.3432306  0.5896586  0.4479072  
0.4981899  0.5873692  0.6862368  
0.1394973  0.3847562  0.2594045  
0.6517866  0.9953564  0.3213396  
0.6868499  0.6276351  0.7147277  
0.3503319  0.624493  0.2347147  
0.7949339  0.01978782  0.6757635  
0.01355414  0.06684512  0.1154712  
0.4906055  0.2673163  0.02178623  
0.8209992  0.5615246  0.73228  
0.07242457  0.1652837  0.4471531  
0.1397034  0.2112929  0.3317955  
0.8719797  0.05854744  0.3009207  
0.4284382  0.6343591  0.8394716  
0.8533583  0.3280352  0.1388673  
0.6699676  0.07701351  0.8314302  
0.9713412  0.2963578  0.1493999  
0.4499749  0.4396735  0.4451827  
0.4812374  0.1708807  0.4149973  
0.03145757  0.05034173  0.7169209  
0.9947272  0.9179667  0.03782944  
0.3251818  0.4752352  0.398824  
0.4221694  0.4123369  0.4449026  
0.6744949  0.4355616  0.7114702  
0.1581181  0.6318832  0.8691424  
0.4880112  0.860302  0.1630137  
0.1399128  0.8485403  0.6281303  
0.5861489  0.3618834  0.6728608  
0.899737  0.8588981  0.8817389  
0.7498871  0.414758  0.4646932  
0.295078  0.5728203  0.8743088  
0.7688651  0.8290881  0.5345898  
0.8167964  0.860718  0.383995  
0.5856699  0.06746642  0.695791  
0.1948074  0.2598095  0.6115318  
