34  34  34  34  
74  74  74  74  
33  33  33  33  
75  75  75  75  
47  47  47  47  
76  76  76  76  
89  89  89  89  
77  77  77  77  
86  86  86  86  
78  78  78  78  
38  38  38  38  
79  79  79  79  
76  76  76  76  
80  80  80  80  
96  96  96  96  
81  81  81  81  
43  43  43  43  
82  82  82  82  
70  70  70  70  
83  83  83  83  
39  39  39  39  
84  84  84  84  
32  32  32  32  
85  85  85  85  
74  74  74  74  
86  86  86  86  
20  20  20  20  
87  87  87  87  
70  70  70  70  
88  88  88  88  
12  12  12  12  
89  89  89  89  
24  24  24  24  
90  90  90  90  
14  14  14  14  
91  91  91  91  
23  23  23  23  
92  92  92  92  
5  5  5  5  
93  93  93  93  
63  63  63  63  
94  94  94  94  
86  86  86  86  
95  95  95  95  
77  77  77  77  
96  96  96  96  
78  78  78  78  
97  97  97  97  
45  45  45  45  
98  98  98  98  
40  40  40  40  
99  99  99  99  
80  80  80  80  
p tables
0.320667  0.05786892  0.1615961  0.6049333  
0.07333543  0.6915448  0.7668428  0.3531973  
0.423058  0.1240619  0.1881633  0.9926841  
0.4788741  0.1774306  0.06197036  0.2132081  
0.01850593  0.6337886  0.1654689  0.478118  
0.384307  0.2777201  0.04288589  0.598761  
0.5282913  0.2037111  0.7892315  0.7317925  
0.9535565  0.2534315  0.06657604  0.4314737  
0.1320172  0.9216768  0.4421584  0.01307758  
0.9918686  0.08510921  0.7188601  0.1031842  
0.8952835  0.5433435  0.8852263  0.640101  
0.4721785  0.3203135  0.9708816  0.4955936  
0.351655  0.9984705  0.03918472  0.1734423  
0.6530458  0.4372965  0.8223992  0.4538955  
0.897164  0.9655767  0.2889201  0.2075451  
0.9237961  0.8061353  0.428347  0.595712  
0.5698414  0.05862245  0.9261132  0.07706438  
0.2148275  0.6968828  0.2718818  0.6427955  
0.8634999  0.7568543  0.7515459  0.5980924  
0.8509455  0.5101405  0.4627303  0.5260277  
0.2745611  0.02548197  0.3120364  0.5076418  
0.1438558  0.9876274  0.9208275  0.6015412  
0.4461266  0.4255413  0.4111554  0.2581659  
0.6353251  0.08056949  0.4158602  0.4525708  
0.4069694  0.8940501  0.7569041  0.7466983  
0.1469391  0.4024238  0.8199521  0.8645449  
0.1967035  0.5969884  0.1779061  0.5571595  
0.792541  0.2180713  0.874283  0.4531314  
0.7517203  0.03665578  0.2624322  0.1808664  
0.6299516  0.4334789  0.1876893  0.07527574  
0.2540048  0.7736676  0.009820486  0.2126995  
0.4353032  0.493209  0.4421617  0.8950941  
0.1291554  0.511001  0.6243645  0.7799849  
0.8141769  0.5878999  0.2396372  0.4131242  
0.03633969  0.6549177  0.8929104  0.3354875  
0.4017183  0.3968464  0.7324212  0.3376153  
0.4033244  0.3808773  0.5397894  0.8406146  
0.260251  0.2316049  0.9646737  0.3913593  
0.9930873  0.08350816  0.06649305  0.8954454  
0.986528  0.07469529  0.6124232  0.7410786  
0.3023854  0.2158429  0.8011419  0.9030816  
0.6712596  0.2288976  0.1597848  0.1912601  
0.6285839  0.3479059  0.3986457  0.5033395  
0.6722915  0.1120391  0.4777282  0.1891936  
0.6877382  0.1866241  0.328158  0.7244989  
0.2505363  0.9329688  0.5277818  0.5476466  
0.0151007  0.6449937  0.4385401  0.3889051  
0.3266581  0.6029946  0.2029124  0.9273021  
0.7484413  0.4902094  0.776834  0.5905732  
0.2802598  0.1793908  0.2821363  0.840507  
0.6269694  0.2769641  0.2655367  0.7828513  
0.2159815  0.3553214  0.6848609  0.2186453  
0.5862459  0.5350316  0.954988  0.2689506  
0.6831977  0.486149  0.03910005  0.5185761  
0.527885  0.9645701  0.5784826  0.1291569  
0.1489464  0.3668394  0.654445  0.7179353  
0.8782764  0.2269397  0.5116576  0.1001408  
0.4708335  0.05059238  0.9947705  0.9479664  
0.09938261  0.158368  0.8956463  0.3082923  
0.245476  0.9952811  0.2964848  0.9533555  
0.5362746  0.6191308  0.2659109  0.3399792  
0.1997004  0.8182583  0.8196018  0.1654539  
0.03297121  0.5823269  0.8430806  0.5101252  
0.150905  0.570644  0.7640194  0.5109597  
0.4544767  0.4341709  0.2726853  0.04646088  
0.5262071  0.7112717  0.7050753  0.8540015  
0.9288979  0.9256775  0.469379  0.1314423  
0.2447625  0.8163007  0.9678374  0.6314202  
0.1826599  0.4121433  0.1963012  0.6896279  
0.2391599  0.5422847  0.5130181  0.5549006  
0.8325555  0.07363796  0.1526676  0.4527201  
0.1879071  0.8725549  0.1629886  0.5783539  
0.4407884  0.9651476  0.5016364  0.1426041  
0.980657  0.06538929  0.4077149  0.2109258  
0.09738549  0.4927848  0.3089291  0.13269  
0.198539  0.1893787  0.9393948  0.9429571  
0.3187623  0.1155603  0.5348617  0.9329098  
0.05208858  0.8574109  0.9063655  0.6035881  
0.5722586  0.8783417  0.1632411  0.1088063  
0.01809226  0.9788196  0.4029872  0.4985145  
0.3409775  0.6915233  0.08016928  0.9346914  
0.1863341  0.03417065  0.9251926  0.3171447  
0.231853  0.6876362  0.1632076  0.7875405  
0.8671695  0.2438758  0.9297922  0.1650276  
0.7525545  0.4211061  0.1607946  0.7547056  
0.9601033  0.5955921  0.462357  0.1695768  
0.8453132  0.5280435  0.002019231  0.1090293  
0.5557073  0.7864448  0.4025059  0.1693109  
0.2593794  0.256112  0.505882  0.1922095  
0.5844167  0.2490555  0.02748662  0.1812318  
0.6085398  0.5729221  0.3867447  0.770737  
0.3827998  0.809949  0.3644319  0.5273108  
0.0674073  0.3474438  0.03291433  0.3730634  
0.7647429  0.2517642  0.8155642  0.1386282  
0.2040313  0.1562157  0.1125926  0.1548316  
0.1021611  0.2263773  0.413339  0.2213059  
0.5134312  0.3883765  0.7137142  0.1314165  
0.3379823  0.1218471  0.2996406  0.3270137  
0.8287022  0.7552879  0.7716749  0.6814425  
0.3362535  0.01986536  0.551314  0.1189026  
0.868071  0.4387361  0.9316607  0.9292539  
0.6138831  0.07424379  0.2537671  0.09485785  
0.5794467  0.8880363  0.1228911  0.4615518  
0.4105134  0.3046156  0.640118  0.9910992  
0.8836001  0.8704538  0.4227566  0.8134352  
0.3241477  0.337373  0.3838892  0.4004497  
0.2539486  0.415765  0.6902787  0.1933099  
0.5829675  0.1537076  0.6861309  0.719914  
0.5797523  0.001026819  0.5074935  0.4950016  
0.9771867  0.9501329  0.7372123  0.3538842  
0.4772422  0.07909076  0.7747087  0.6247142  
0.7891687  0.9948433  0.7977437  0.3124897  
0.4824039  0.6276341  0.8329182  0.9960774  
0.9375498  0.285854  0.9021466  0.9535484  
0.7145788  0.7576923  0.4456928  0.7821821  
0.7418581  0.810764  0.3299183  0.7621515  
0.6125323  0.4099184  0.1098579  0.2936055  
0.1801932  0.5542082  0.4060751  0.8121315  
0.2711811  0.9673653  0.1770001  0.3636968  
0.7114582  0.07995241  0.65955  0.1567141  
0.1504681  0.4804265  0.4211843  0.9701622  
0.8906183  0.7864473  0.2886101  0.176452  
0.09813411  0.0786775  0.1642457  0.3843039  
0.1180843  0.03673279  0.524215  0.2692938  
0.1262543  0.9121952  0.2751771  0.1718001  
0.5367687  0.2273004  0.1040244  0.7254053  
0.8630542  0.1497625  0.07926287  0.06380247  
0.05909329  0.4855726  0.8646178  0.4183216  
0.3424817  0.2896695  0.2491262  0.282884  
0.5292904  0.2881263  0.2229782  0.08223923  
0.05642579  0.07782227  0.3852394  0.4719307  
0.3980863  0.1819497  0.2825819  0.333278  
0.4216226  0.8016788  0.3285423  0.2768498  
0.8505323  0.6912734  0.3773035  0.8367323  
0.7477123  0.2617936  0.2732529  0.7027787  
0.09516487  0.9921433  0.1369918  0.4639624  
0.1271421  0.9306845  0.7626047  0.5621768  
0.2270418  0.229959  0.4566757  0.2304664  
0.01725596  0.4610594  0.07439791  0.4202159  
0.1210399  0.0006052684  0.7899141  0.8648075  
0.7891679  0.8307324  0.04094399  0.4933187  
0.3415946  0.7120332  0.3440922  0.5642638  
0.7744019  0.3093475  0.3868332  0.9785541  
0.7871715  0.4230956  0.1740175  0.2408116  
0.2239059  0.5343999  0.6131992  0.8316717  
0.322344  0.845544  0.06611049  0.963312  
0.9715694  0.1660437  0.9356561  0.1436269  
0.3636828  0.8568678  0.6433432  0.5070356  
0.5866091  0.7750282  0.9554216  0.3483021  
0.873886  0.2409493  0.7402761  0.3117724  
0.4508375  0.387113  0.04572472  0.1478457  
0.5585891  0.9671971  0.741393  0.18507  
0.1073091  0.4377153  0.6732099  0.8978485  
0.977478  0.08229441  0.8476254  0.7236908  
0.2200633  0.0703615  0.8588078  0.7810175  
0.1192212  0.4722883  0.676635  0.9403087  
0.2844474  0.5945408  0.7361715  0.3574058  
0.960355  0.5988687  0.2808001  0.792909  
0.03791846  0.3957266  0.943425  0.475825  
0.4169248  0.02411139  0.03886658  0.3080524  
0.1085932  0.3263999  0.03001168  0.8227933  
0.1513924  0.822898  0.09822723  0.5147327  
0.5107245  0.01017122  0.8185018  0.1431666  
0.6829778  0.7303704  0.1339837  0.4057636  
0.9525185  0.07035663  0.3504433  0.9325719  
0.3462935  0.4133059  0.5329688  0.8794333  
0.6687047  0.08024637  0.3142346  0.07246063  
0.002821191  0.794071  0.0185464  0.5378649  
0.5568857  0.2766822  0.8785133  0.8016877  
0.950326  0.6634761  0.4693811  0.05214902  
0.6939464  0.2118113  0.7020901  0.9205178  
0.4631887  0.1183647  0.5019583  0.2939918  
0.4391008  0.06557821  0.2979757  0.6097489  
0.2795489  0.1238522  0.540702  0.4230986  
0.6829252  0.3613491  0.7925954  0.9425053  
0.6699789  0.9170427  0.06596663  0.07003269  
0.9313862  0.7155458  0.1235994  0.4425101  
0.01702166  0.2615757  0.9034657  0.1411851  
0.508741  0.5947591  0.182563  0.6578281  
0.2764026  0.1584679  0.5062087  0.9871018  
0.3905181  0.2691827  0.07664518  0.06494992  
0.3859357  0.5626653  0.7542672  0.4753979  
0.2329801  0.9963633  0.7238097  0.4414591  
0.6154459  0.5907472  0.3934589  0.9384137  
0.2366159  0.5399289  0.9399169  0.1630855  
0.05877355  0.01065314  0.3047657  0.6902567  
0.8610126  0.8801816  0.3852034  0.9551467  
0.3967623  0.8940521  0.864647  0.3971479  
0.4206555  0.05226842  0.6767627  0.2401163  
0.4823144  0.4989404  0.8028674  0.4359764  
0.1241789  0.201222  0.9287031  0.6919277  
0.7312367  0.5473042  0.5963317  0.1554012  
0.6283556  0.308183  0.7419672  0.9468178  
0.08576188  0.8473997  0.260723  0.5022508  
0.6091577  0.5862107  0.6788408  0.001836858  
0.3989047  0.5340993  0.3785845  0.1341113  
0.7945677  0.6509065  0.8990259  0.9391367  
0.4050144  0.03455832  0.481013  0.1643266  
0.6085804  0.1200874  0.5120068  0.4595754  
0.9101575  0.9141257  0.4985717  0.5170098  
0.9642003  0.575576  0.02094695  0.05516429  
0.1407718  0.6580486  0.1603988  0.6882752  
0.4540667  0.07992458  0.9752267  0.6633427  
0.0856974  0.9850814  0.7600703  0.9695282  
0.6835156  0.2947562  0.5158239  0.8495521  
0.6202255  0.6868311  0.4370241  0.5326012  
0.2844997  0.3968411  0.4355515  0.4671151  
0.1676721  0.8220781  0.6696047  0.727767  
0.9909104  0.1811709  0.7825103  0.1874264  
0.4925386  0.8373998  0.1632457  0.5419793  
0.617039  0.8420864  0.4437036  0.6379087  
0.196378  0.2145419  0.1045129  0.7089752  
0.9341721  0.04865535  0.3339494  0.1283279  
0.8885809  0.655788  0.6945455  0.9281775  
0.5465689  0.009437137  0.0739639  0.7586968  
0.5370498  0.7674508  0.8460202  0.9939139  
0.8032339  0.7749521  0.8807107  0.02937716  
0.4006469  0.7848173  0.4959074  0.2776581  
0.441127  0.3661516  0.6058908  0.04321826  
0.03088869  0.9659125  0.9102067  0.3368783  
0.6771844  0.441116  0.2797426  0.6217733  
0.9975382  0.1656333  0.174379  0.9556758  
0.6253325  0.3485867  0.1246283  0.3287437  
0.1083096  0.1031767  0.1647346  0.1153423  
0.8001914  0.1005779  0.238414  0.3792767  
0.7246877  0.5809744  0.645021  0.732718  
0.6429027  0.5185711  0.1727089  0.5721703  
0.537109  0.2950233  0.3919012  0.9063153  
0.7241187  0.4134484  0.5613798  0.3825046  
0.3203244  0.4382942  0.09875934  0.04965359  
0.05449391  0.3797047  0.9220654  0.8293243  
0.7154538  0.9615772  0.9045341  0.1328278  
0.6014551  0.2765765  0.03553924  0.7313716  
0.8605491  0.754724  0.3141683  0.696197  
0.1114219  0.3668981  0.3544954  0.6441072  
0.0629398  0.1442291  0.5671355  0.9576365  
0.04925588  0.1738209  0.1204012  0.418339  
0.7841393  0.5623431  0.3533853  0.09439027  
0.8551084  0.2837297  0.7832239  0.5253055  
0.2300553  0.5628502  0.839199  0.4082778  
0.4447834  0.6333318  0.5906761  0.7373055  
0.07782189  0.7689412  0.6318854  0.9489382  
0.8074548  0.1527221  0.2587409  0.03527777  
0.0520824  0.9136158  0.3288081  0.415318  
0.5569195  0.02773473  0.8773318  0.5280489  
0.7612966  0.02718771  0.5259333  0.7087401  
0.477882  0.8719625  0.2474717  0.2429566  
0.5682078  0.8927384  0.9489064  0.6519409  
0.261379  0.1235331  0.2793245  0.6485509  
0.2537579  0.6902722  0.8707484  0.4950641  
0.5313889  0.09144519  0.7194475  0.4504854  
0.4794952  0.9443782  0.6477649  0.9287772  
0.3971333  0.5247019  0.3779988  0.7498217  
0.9413571  0.4419821  0.8122963  0.9747925  
0.3549408  0.3655225  0.05030902  0.3939491  
0.9592409  0.1061674  0.1614383  0.1066483  
0.1359153  0.8004792  0.4036141  0.3461621  
0.806845  0.4991498  0.5620059  0.5387943  
0.7036019  0.6885982  0.5406423  0.4057905  
0.08162442  0.2078129  0.3868808  0.3402328  
0.9326815  0.3334211  0.3846866  0.05737268  
0.1070394  0.5934987  0.6806357  0.2126454  
0.1522837  0.03969591  0.2537971  0.1364876  
0.2861522  0.1703498  0.01424861  0.6210763  
0.1416284  0.2647223  0.5015378  0.6348758  
0.3602844  0.7132073  0.8059155  0.9381769  
0.281182  0.1702255  0.8365121  0.3708835  
0.4635016  0.1368553  0.3852485  0.8285344  
0.3590943  0.6596533  0.4756742  0.3158784  
0.007259719  0.2217838  0.9347163  0.06490054  
0.3374981  0.8429675  0.2599145  0.6680506  
0.3565427  0.04466906  0.4479072  0.3016933  
0.2866336  0.350482  0.6862368  0.201983  
0.08230133  0.2093228  0.2594045  0.2246305  
0.263551  0.29983  0.3213396  0.862034  
0.9464028  0.7626606  0.7147277  0.9420749  
0.4054226  0.7586696  0.2347147  0.8431201  
0.2758287  0.2210357  0.6757635  0.3923659  
0.4355092  0.03025054  0.1154712  0.09515213  
0.003435693  0.220495  0.02178623  0.5880664  
0.1129126  0.9088926  0.73228  0.8672388  
0.7276469  0.4919046  0.4471531  0.7988145  
0.6105437  0.1888945  0.3317955  0.6234357  
0.324026  0.5034819  0.3009207  0.5879279  
0.5068345  0.7946966  0.8394716  0.1994422  
0.9863148  0.9676879  0.1388673  0.6714083  
0.01283631  0.7058532  0.8314302  0.5222483  
0.7740809  0.1609923  0.1493999  0.5270962  
0.7263658  0.9886092  0.4451827  0.4199733  
0.7339548  0.5350972  0.4149973  0.1234289  
0.8183862  0.9223468  0.7169209  0.2766765  
0.4414718  0.9035073  0.03782944  0.7781813  
0.8359353  0.02077916  0.398824  0.5155262  
0.6744154  0.949587  0.4449026  0.505843  
0.8289767  0.456234  0.7114702  0.4260981  
0.1126932  0.2010268  0.8691424  0.9193318  
0.6829871  0.5297618  0.1630137  0.5073743  
0.8972597  0.5324056  0.6281303  0.5983954  
0.5424656  0.5102482  0.6728608  0.5593103  
0.1561521  0.4412105  0.8817389  0.1677153  
0.8807795  0.9335603  0.4646932  0.4735031  
0.03301441  0.8489856  0.8743088  0.9009393  
0.1127144  0.6320752  0.5345898  0.6765688  
0.2199717  0.2804739  0.383995  0.07324687  
0.3631397  0.8934332  0.695791  0.5308244  
0.9536393  0.7551082  0.6115318  0.7122246  
0.01099167  0.3383093  0.6497122  0.4701286  
0.4981033  0.312132  0.8425045  0.7830977  
0.4193898  0.4042811  0.3874522  0.431456  
0.7579937  0.439168  0.4061966  0.1465618  
0.618448  0.6518778  0.419304  0.7671372  
0.04812483  0.8133156  0.858246  0.6035957  
0.3115981  0.5890447  0.9744285  0.7066615  
0.359491  0.04654761  0.8325908  0.8510762  
0.9524562  0.6406398  0.8504591  0.5782843  
0.826737  0.8663884  0.9615425  0.05159533  
0.9476846  0.09573974  0.2837795  0.5481704  
0.8135665  0.02951141  0.07074258  0.05077117  
0.2977042  0.7863159  0.1334206  0.2976945  
0.8462503  0.3502528  0.600408  0.8298771  
0.8676358  0.6966767  0.5093123  0.04265712  
0.5775371  0.4061791  0.003304541  0.542336  
0.9112625  0.9592029  0.8820484  0.2713721  
0.5540489  0.8857395  0.4130309  0.3816321  
0.9399618  0.7440799  0.4774029  0.8355179  
0.4447659  0.7993568  0.6578361  0.6758081  
0.4519722  0.831137  0.09519438  0.9022377  
0.7740581  0.8719798  0.2398792  0.1285647  
0.6297865  0.1772845  0.8494066  0.1922977  
0.05453966  0.9444891  0.9757386  0.2251334  
0.219813  0.07839259  0.754124  0.4484275  
0.1307512  0.01583822  0.7698165  0.1582198  
0.6520403  0.4266262  0.04379311  0.2061456  
0.1310631  0.7369444  0.8537424  0.1648912  
0.4734761  0.6562839  0.869332  0.727181  
0.8402839  0.7220525  0.3614476  0.7084244  
0.01106875  0.5433227  0.5746553  0.82028  
0.445611  0.2750394  0.8222048  0.9961111  
0.794119  0.5591846  0.9843289  0.4284754  
0.1636823  0.9649668  0.1335557  0.7533327  
0.7489431  0.3931709  0.8483795  0.9994554  
0.7586781  0.6915889  0.9157678  0.712465  
0.377432  0.6904817  0.8198546  0.4724879  
0.4526415  0.8903988  0.6154772  0.1654151  
0.5887866  0.1380033  0.4396965  0.2923314  
0.1305422  0.3550172  0.5654853  0.0456392  
0.8603167  0.6147767  0.8074608  0.05793207  
0.8964433  0.3379551  0.1405092  0.3427435  
0.7933859  0.573297  0.1107911  0.6252453  
0.6981399  0.400963  0.2384044  0.5161239  
0.2694441  0.1686997  0.07721865  0.3482647  
0.9976566  0.05258214  0.04752457  0.03443877  
0.933233  0.7946076  0.916089  0.7451101  
0.4847625  0.5432848  0.1788714  0.6771061  
0.2023031  0.7766699  0.3069585  0.9470205  
0.6706885  0.01054815  0.1282439  0.03171321  
0.3586912  0.8563459  0.695945  0.3871236  
0.3470696  0.6342957  0.7012464  0.9599686  
0.5654269  0.3246644  0.882632  0.5463376  
0.3922146  0.7046555  0.3220276  0.9168595  
0.6831062  0.6101365  0.8927099  0.7170908  
0.7676564  0.7361521  0.5544931  0.5542834  
0.2308133  0.7018149  0.09686129  0.8196983  
0.9039488  0.5658392  0.875218  0.03586513  
0.6627002  0.5569217  0.934917  0.3669732  
0.9338847  0.2722306  0.7887634  0.7278305  
0.02825997  0.6759957  0.3334026  0.9100609  
0.8663509  0.2966598  0.08936092  0.7785446  
0.4898573  0.9053497  0.5149337  0.5768047  
0.5320636  0.5425509  0.08919613  0.8729749  
0.5362584  0.9257361  0.03483853  0.5055311  
0.6388178  0.3632352  0.7592941  0.1345135  
0.06112795  0.4195763  0.3824625  0.4899626  
0.4836248  0.8004763  0.3449867  0.4349942  
0.5337554  0.8716635  0.2600091  0.644331  
0.7926723  0.1283666  0.9058467  0.3516667  
0.365029  0.7995084  0.05648682  0.7431065  
0.51924  0.8639953  0.3283419  0.9803648  
0.4175627  0.3297416  0.7143653  0.036196  
0.5904886  0.7595422  0.6142165  0.7204158  
0.1029071  0.2575844  0.2690977  0.2349158  
0.05246877  0.2979536  0.4752783  0.2646206  
0.2310961  0.4297405  0.4236321  0.03466938  
0.04629397  0.2426569  0.9538274  0.3977061  
0.9284404  0.9299194  0.5408494  0.6310488  
0.9425855  0.4823612  0.2562869  0.07676579  
0.00382874  0.3352981  0.8823024  0.9737267  
0.5155908  0.05061377  0.1016209  0.2237677  
0.8596118  0.5260166  0.7047338  0.01134019  
0.06386784  0.2180782  0.8908106  0.4545988  
0.4111148  0.3386039  0.1218665  0.99066  
0.3871327  0.3600995  0.6271103  0.9447914  
0.6052724  0.04635811  0.8291641  0.8992775  
0.5843695  0.6763672  0.8680955  0.7849355  
0.6982196  0.5803738  0.9362418  0.6777676  
0.9775122  0.6560992  0.9724476  0.3306681  
0.8573061  0.1944914  0.579329  0.06580196  
0.3001915  0.030555  0.1984445  0.01310972  
0.7672344  0.9736903  0.2245646  0.1192643  
0.8580974  0.9197699  0.7565051  0.03731267  
