41  41  41  41  41  
78  78  78  78  78  
87  87  87  87  87  
40  40  40  40  40  
6  6  6  6  6  
42  42  42  42  42  
33  33  33  33  33  
71  71  71  71  71  
32  32  32  32  32  
61  61  61  61  61  
43  43  43  43  43  
84  84  84  84  84  
99  99  99  99  99  
37  37  37  37  37  
36  36  36  36  36  
44  44  44  44  44  
89  89  89  89  89  
64  64  64  64  64  
72  72  72  72  72  
59  59  59  59  59  
45  45  45  45  45  
90  90  90  90  90  
28  28  28  28  28  
18  18  18  18  18  
86  86  86  86  86  
46  46  46  46  46  
50  50  50  50  50  
86  86  86  86  86  
18  18  18  18  18  
73  73  73  73  73  
47  47  47  47  47  
72  72  72  72  72  
93  93  93  93  93  
54  54  54  54  54  
69  69  69  69  69  
48  48  48  48  48  
38  38  38  38  38  
9  9  9  9  9  
90  90  90  90  90  
27  27  27  27  27  
49  49  49  49  49  
59  59  59  59  59  
10  10  10  10  10  
82  82  82  82  82  
30  30  30  30  30  
50  50  50  50  50  
78  78  78  78  78  
26  26  26  26  26  
21  21  21  21  21  
49  49  49  49  49  
51  51  51  51  51  
26  26  26  26  26  
17  17  17  17  17  
50  50  50  50  50  
55  55  55  55  55  
52  52  52  52  52  
12  12  12  12  12  
25  25  25  25  25  
70  70  70  70  70  
93  93  93  93  93  
53  53  53  53  53  
9  9  9  9  9  
75  75  75  75  75  
92  92  92  92  92  
79  79  79  79  79  
54  54  54  54  54  
30  30  30  30  30  
64  64  64  64  64  
93  93  93  93  93  
92  92  92  92  92  
55  55  55  55  55  
33  33  33  33  33  
25  25  25  25  25  
16  16  16  16  16  
30  30  30  30  30  
56  56  56  56  56  
50  50  50  50  50  
91  91  91  91  91  
49  49  49  49  49  
29  29  29  29  29  
57  57  57  57  57  
4  4  4  4  4  
40  40  40  40  40  
83  83  83  83  83  
33  33  33  33  33  
58  58  58  58  58  
13  13  13  13  13  
36  36  36  36  36  
62  62  62  62  62  
37  37  37  37  37  
59  59  59  59  59  
69  69  69  69  69  
68  68  68  68  68  
53  53  53  53  53  
41  41  41  41  41  
60  60  60  60  60  
44  44  44  44  44  
30  30  30  30  30  
56  56  56  56  56  
88  88  88  88  88  
61  61  61  61  61  
14  14  14  14  14  
40  40  40  40  40  
20  20  20  20  20  
41  41  41  41  41  
62  62  62  62  62  
13  13  13  13  13  
45  45  45  45  45  
92  92  92  92  92  
74  74  74  74  74  
63  63  63  63  63  
93  93  93  93  93  
46  46  46  46  46  
58  58  58  58  58  
98  98  98  98  98  
64  64  64  64  64  
10  10  10  10  10  
24  24  24  24  24  
48  48  48  48  48  
35  35  35  35  35  
65  65  65  65  65  
93  93  93  93  93  
51  51  51  51  51  
30  30  30  30  30  
26  26  26  26  26  
66  66  66  66  66  
78  78  78  78  78  
69  69  69  69  69  
16  16  16  16  16  
6  6  6  6  6  
67  67  67  67  67  
75  75  75  75  75  
60  60  60  60  60  
16  16  16  16  16  
5  5  5  5  5  
68  68  68  68  68  
10  10  10  10  10  
37  37  37  37  37  
16  16  16  16  16  
28  28  28  28  28  
69  69  69  69  69  
19  19  19  19  19  
25  25  25  25  25  
17  17  17  17  17  
45  45  45  45  45  
70  70  70  70  70  
77  77  77  77  77  
2  2  2  2  2  
51  51  51  51  51  
85  85  85  85  85  
71  71  71  71  71  
36  36  36  36  36  
4  4  4  4  4  
13  13  13  13  13  
30  30  30  30  30  
72  72  72  72  72  
15  15  15  15  15  
12  12  12  12  12  
21  21  21  21  21  
97  97  97  97  97  
73  73  73  73  73  
13  13  13  13  13  
97  97  97  97  97  
31  31  31  31  31  
48  48  48  48  48  
74  74  74  74  74  
67  67  67  67  67  
9  9  9  9  9  
11  11  11  11  11  
4  4  4  4  4  
75  75  75  75  75  
92  92  92  92  92  
66  66  66  66  66  
9  9  9  9  9  
47  47  47  47  47  
76  76  76  76  76  
45  45  45  45  45  
36  36  36  36  36  
97  97  97  97  97  
16  16  16  16  16  
77  77  77  77  77  
81  81  81  81  81  
6  6  6  6  6  
38  38  38  38  38  
13  13  13  13  13  
78  78  78  78  78  
19  19  19  19  19  
83  83  83  83  83  
69  69  69  69  69  
25  25  25  25  25  
79  79  79  79  79  
49  49  49  49  49  
8  8  8  8  8  
34  34  34  34  34  
94  94  94  94  94  
80  80  80  80  80  
61  61  61  61  61  
65  65  65  65  65  
30  30  30  30  30  
38  38  38  38  38  
81  81  81  81  81  
99  99  99  99  99  
84  84  84  84  84  
93  93  93  93  93  
77  77  77  77  77  
82  82  82  82  82  
77  77  77  77  77  
26  26  26  26  26  
73  73  73  73  73  
95  95  95  95  95  
83  83  83  83  83  
29  29  29  29  29  
39  39  39  39  39  
78  78  78  78  78  
7  7  7  7  7  
84  84  84  84  84  
36  36  36  36  36  
43  43  43  43  43  
15  15  15  15  15  
55  55  55  55  55  
85  85  85  85  85  
97  97  97  97  97  
99  99  99  99  99  
17  17  17  17  17  
52  52  52  52  52  
86  86  86  86  86  
38  38  38  38  38  
66  66  66  66  66  
26  26  26  26  26  
45  45  45  45  45  
87  87  87  87  87  
17  17  17  17  17  
36  36  36  36  36  
70  70  70  70  70  
46  46  46  46  46  
88  88  88  88  88  
6  6  6  6  6  
76  76  76  76  76  
40  40  40  40  40  
95  95  95  95  95  
89  89  89  89  89  
28  28  28  28  28  
83  83  83  83  83  
7  7  7  7  7  
85  85  85  85  85  
90  90  90  90  90  
46  46  46  46  46  
10  10  10  10  10  
32  32  32  32  32  
80  80  80  80  80  
91  91  91  91  91  
27  27  27  27  27  
57  57  57  57  57  
81  81  81  81  81  
6  6  6  6  6  
92  92  92  92  92  
69  69  69  69  69  
68  68  68  68  68  
45  45  45  45  45  
41  41  41  41  41  
93  93  93  93  93  
55  55  55  55  55  
90  90  90  90  90  
22  22  22  22  22  
21  21  21  21  21  
94  94  94  94  94  
41  41  41  41  41  
32  32  32  32  32  
83  83  83  83  83  
17  17  17  17  17  
95  95  95  95  95  
48  48  48  48  48  
42  42  42  42  42  
54  54  54  54  54  
62  62  62  62  62  
96  96  96  96  96  
97  97  97  97  97  
22  22  22  22  22  
23  23  23  23  23  
76  76  76  76  76  
97  97  97  97  97  
82  82  82  82  82  
11  11  11  11  11  
93  93  93  93  93  
14  14  14  14  14  
98  98  98  98  98  
14  14  14  14  14  
90  90  90  90  90  
49  49  49  49  49  
99  99  99  99  99  
99  99  99  99  99  
34  34  34  34  34  
64  64  64  64  64  
30  30  30  30  30  
33  33  33  33  33  
p tables
0.684244  0.7591057  0.4374791  0.4502746  0.1478457  
0.08226008  0.4141415  0.6665841  0.284876  0.18507  
0.6777689  0.1180991  0.613117  0.7433374  0.8978485  
0.4768555  0.2093272  0.2184919  0.8634081  0.7236908  
0.8470703  0.9499693  0.883134  0.3348521  0.7810175  
0.858097  0.8086951  0.218357  0.7458052  0.9403087  
0.009874625  0.06766736  0.9635466  0.5540293  0.3574058  
0.2034821  0.4829691  0.410124  0.7807398  0.792909  
0.517219  0.4946334  0.6957246  0.8977446  0.475825  
0.6715226  0.1214911  0.5112744  0.6168035  0.3080524  
0.2030168  0.3027832  0.6905065  0.4498747  0.8227933  
0.9471851  0.1440491  0.9842574  0.8327524  0.5147327  
0.7863818  0.988415  0.7858541  0.8331105  0.1431666  
0.2207506  0.07769636  0.9158379  0.2183749  0.4057636  
0.04380656  0.4329255  0.9998202  0.2848204  0.9325719  
0.09310469  0.5950192  0.7971262  0.8213566  0.8794333  
0.4234147  0.1337939  0.001371508  0.6784544  0.07246063  
0.4564338  0.2518601  0.06202287  0.2463741  0.5378649  
0.3443464  0.9859752  0.2345542  0.8170979  0.8016877  
0.4324736  0.1961528  0.2880688  0.743198  0.05214902  
0.9804227  0.1576075  0.9957957  0.9240707  0.9205178  
0.3872433  0.7009191  0.08079438  0.4810416  0.2939918  
0.02967377  0.3021625  0.6389143  0.03629047  0.6097489  
0.5875002  0.9121583  0.8228615  0.6568705  0.4230986  
0.746552  0.7103693  0.4735345  0.8758332  0.9425053  
0.4433934  0.5281291  0.09870208  0.223784  0.07003269  
0.7542513  0.7305625  0.5362916  0.1407787  0.4425101  
0.0325958  0.8824292  0.3064032  0.8436534  0.1411851  
0.5288821  0.3652517  0.2426963  0.3398737  0.6578281  
0.9818383  0.2718348  0.4294549  0.5573102  0.9871018  
0.9869878  0.5467203  0.7668948  0.3190384  0.06494992  
0.9563665  0.562532  0.5544764  0.08082255  0.4753979  
0.2821244  0.9780104  0.144737  0.9455709  0.4414591  
0.7836304  0.8326842  0.8959155  0.5815727  0.9384137  
0.8088464  0.6808208  0.8862859  0.7361265  0.1630855  
0.8230544  0.1267214  0.4828961  0.8762022  0.6902567  
0.6328949  0.6019718  0.2099367  0.7157421  0.9551467  
0.1888379  0.6785123  0.9153358  0.7297274  0.3971479  
0.7570532  0.9516712  0.6831766  0.07574407  0.2401163  
0.2066119  0.2603675  0.008771304  0.7296678  0.4359764  
0.2585396  0.5892548  0.448164  0.982474  0.6919277  
0.06547267  0.7720847  0.4180123  0.5735324  0.1554012  
0.7981486  0.6369185  0.3757377  0.2087476  0.9468178  
0.8718696  0.08211813  0.8382351  0.7807418  0.5022508  
0.3328745  0.5309746  0.5084964  0.8915735  0.001836858  
0.3962003  0.4852365  0.6519998  0.903968  0.1341113  
0.4041877  0.1238863  0.7345895  0.6590138  0.9391367  
0.1274713  0.5334002  0.9661649  0.3901582  0.1643266  
0.4944494  0.2340786  0.23714  0.6225057  0.4595754  
0.1262614  0.182211  0.5217288  0.261727  0.5170098  
0.586191  0.329196  0.8097465  0.937318  0.05516429  
0.7786308  0.9781647  0.4277182  0.6953938  0.6882752  
0.4924556  0.5692842  0.4065294  0.8703712  0.6633427  
0.1756825  0.648407  0.5389996  0.891872  0.9695282  
0.5800012  0.3016232  0.1601039  0.4577519  0.8495521  
0.7663037  0.1154686  0.6360272  0.740493  0.5326012  
0.1261241  0.3908128  0.1749791  0.5335583  0.4671151  
0.9712817  0.1798284  0.9444247  0.3953793  0.727767  
0.8386837  0.7577817  0.7839823  0.008526021  0.1874264  
0.01959794  0.4811686  0.2305906  0.2770525  0.5419793  
0.6358069  0.6004137  0.4704534  0.5130736  0.6379087  
0.8350499  0.9596262  0.6995854  0.8602815  0.7089752  
0.8318849  0.5386636  0.8082421  0.05270203  0.1283279  
0.4925274  0.4601904  0.6280214  0.1834493  0.9281775  
0.6175961  0.03592789  0.3315492  0.8323277  0.7586968  
0.9485856  0.8045917  0.6435341  0.7919224  0.9939139  
0.3679614  0.9856588  0.7995013  0.6169068  0.02937716  
0.9491044  0.1264557  0.09914627  0.2319639  0.2776581  
0.6315408  0.8216884  0.6172781  0.8780764  0.04321826  
0.6415541  0.7165861  0.8736982  0.1017069  0.3368783  
0.8056757  0.8088024  0.005602723  0.4949465  0.6217733  
0.5741706  0.4627456  0.7175411  0.7821071  0.9556758  
0.02247885  0.7838024  0.5968706  0.1860268  0.3287437  
0.7587662  0.4601437  0.9103264  0.662853  0.1153423  
0.9396168  0.9882873  0.8509278  0.1784926  0.3792767  
0.2203064  0.3753806  0.6165314  0.547783  0.732718  
0.6606433  0.9269938  0.6711258  0.1444281  0.5721703  
0.1886548  0.4750161  0.8597945  0.8113782  0.9063153  
0.5303764  0.6380727  0.2650183  0.2219703  0.3825046  
0.2866226  0.2968883  0.4119443  0.9103754  0.04965359  
0.715773  0.4679015  0.3712644  0.2773168  0.8293243  
0.7765507  0.6992437  0.2074143  0.3100131  0.1328278  
0.3592494  0.3660096  0.6447035  0.9110898  0.7313716  
0.7688358  0.2070236  0.5253767  0.990971  0.696197  
0.4460405  0.3389352  0.8677998  0.3900018  0.6441072  
0.7457659  0.9782467  0.04145358  0.7612859  0.9576365  
0.2013379  0.5831856  0.2280128  0.2511857  0.418339  
0.07593315  0.12739  0.6658941  0.4664595  0.09439027  
0.1904715  0.3548196  0.9776695  0.5083896  0.5253055  
0.3519843  0.822471  0.6689357  0.9532437  0.4082778  
0.3644339  0.7246283  0.3892018  0.924878  0.7373055  
0.1543831  0.2047011  0.1000971  0.9563637  0.9489382  
0.2298414  0.8130577  0.4268065  0.8857122  0.03527777  
0.6871671  0.9674774  0.9143573  0.193836  0.415318  
0.5102735  0.6144293  0.1891191  0.1508599  0.5280489  
0.6630705  0.9278723  0.3290012  0.3994571  0.7087401  
0.3639315  0.4917191  0.9760799  0.9072225  0.2429566  
0.5525626  0.7846103  0.8047358  0.2219598  0.6519409  
0.5872464  0.3713902  0.5046554  0.9690545  0.6485509  
0.6279  0.9958997  0.7587952  0.4722076  0.4950641  
0.2836575  0.5228264  0.9556562  0.3533427  0.4504854  
0.3470917  0.8692812  0.4032946  0.4547433  0.9287772  
0.001429637  0.630119  0.6849904  0.6137928  0.7498217  
0.6809147  0.8275966  0.6744165  0.9275233  0.9747925  
0.2229871  0.9655433  0.8144172  0.8387176  0.3939491  
0.536541  0.2159059  0.09250073  0.7129066  0.1066483  
0.8172321  0.09057848  0.272621  0.8265739  0.3461621  
0.885416  0.7603103  0.5135244  0.6029057  0.5387943  
0.991399  0.3774234  0.8011643  0.1112197  0.4057905  
0.7876669  0.8307852  0.09291897  0.7392224  0.3402328  
0.2569622  0.613837  0.8612446  0.8063445  0.05737268  
0.5189627  0.917061  0.1827103  0.6850241  0.2126454  
0.8443811  0.1890381  0.86551  0.339175  0.1364876  
0.6049003  0.9644585  0.2451081  0.7953017  0.6210763  
0.8382432  0.3147625  0.2255692  0.09819972  0.6348758  
0.8536508  0.1557987  0.6804393  0.9864102  0.9381769  
0.3581215  0.5951507  0.1712966  0.254425  0.3708835  
0.3854291  0.4446117  0.5228463  0.2059563  0.8285344  
0.4541315  0.5802883  0.475257  0.9475869  0.3158784  
0.09057367  0.2936658  0.03374782  0.3328344  0.06490054  
0.2607985  0.7962303  0.1063885  0.2095304  0.6680506  
0.1168506  0.6257796  0.5926168  0.1689497  0.3016933  
0.3430717  0.3158401  0.1656559  0.8758446  0.201983  
0.3429563  0.9557204  0.2303123  0.6674906  0.2246305  
0.4948727  0.3822822  0.4778353  0.1357223  0.862034  
0.5177656  0.9431708  0.1926004  0.1379079  0.9420749  
0.3992807  0.9148025  0.8960365  0.8028264  0.8431201  
0.261435  0.6110443  0.01885303  0.2905001  0.3923659  
0.293596  0.7294374  0.8560434  0.2348818  0.09515213  
0.8785163  0.8999279  0.8530376  0.4575778  0.5880664  
0.4948264  0.4448255  0.1120454  0.02202729  0.8672388  
0.3995319  0.613797  0.8734653  0.07312673  0.7988145  
0.6516077  0.7142132  0.02119733  0.6350028  0.6234357  
0.2462494  0.9732136  0.1278469  0.04770293  0.5879279  
0.710226  0.3754613  0.336817  0.5157266  0.1994422  
0.9331994  0.869513  0.8860766  0.3599876  0.6714083  
0.4644515  0.9887079  0.2521104  0.9155537  0.5222483  
0.9964997  0.01716845  0.133527  0.2298661  0.5270962  
0.8139656  0.7388002  0.221743  0.2780835  0.4199733  
0.7453208  0.2244336  0.9116679  0.4333187  0.1234289  
0.4042888  0.1168428  0.8376816  0.5833305  0.2766765  
0.86066  0.4536263  0.08407378  0.1822656  0.7781813  
0.9016342  0.2689721  0.1047421  0.8038946  0.5155262  
0.6336101  0.949882  0.3402909  0.5981019  0.505843  
0.2506718  0.8896921  0.3702399  0.5136191  0.4260981  
0.4447183  0.4938023  0.5371523  0.8127571  0.9193318  
0.9711131  0.7921967  0.235021  0.8681478  0.5073743  
0.1033829  0.6698958  0.4864573  0.1825942  0.5983954  
0.4012055  0.9440959  0.4265949  0.2568808  0.5593103  
0.8054035  0.3512471  0.4415979  0.1372073  0.1677153  
0.1919613  0.9913596  0.5741251  0.7005435  0.4735031  
0.647752  0.5324009  0.3981876  0.5682095  0.9009393  
0.831966  0.08011952  0.3827183  0.1271958  0.6765688  
0.8160566  0.6003744  0.009526504  0.426697  0.07324687  
0.2029487  0.04646524  0.06935293  0.682712  0.5308244  
0.6869899  0.2663724  0.4252521  0.2853306  0.7122246  
0.7714085  0.4524668  0.09281639  0.2901329  0.4701286  
0.1650106  0.8162457  0.1529726  0.1190792  0.7830977  
0.2416376  0.8219744  0.5743144  0.2539814  0.431456  
0.3301539  0.7982591  0.05133962  0.7986556  0.1465618  
0.9271758  0.7444474  0.4494875  0.05961989  0.7671372  
0.3390966  0.745237  0.0752654  0.6712415  0.6035957  
0.3151012  0.3630106  0.03965638  0.2542826  0.7066615  
0.6187113  0.4393921  0.6233814  0.8611461  0.8510762  
0.332011  0.155173  0.7034586  0.594127  0.5782843  
0.9644547  0.1166128  0.7277541  0.5880828  0.05159533  
0.2029335  0.7700133  0.4368186  0.6381434  0.5481704  
0.1359103  0.9787194  0.2043247  0.1415077  0.05077117  
0.2311465  0.1592763  0.2424808  0.7684268  0.2976945  
0.4940207  0.3171519  0.7165083  0.3267462  0.8298771  
0.9711889  0.6232323  0.03596026  0.004840176  0.04265712  
0.5884503  0.1618498  0.858414  0.9608613  0.542336  
0.1593857  0.0987962  0.7864555  0.8612748  0.2713721  
0.9043622  0.09443011  0.5072249  0.8221431  0.3816321  
0.510124  0.9301475  0.7565799  0.6969546  0.8355179  
0.3141543  0.6135552  0.9513241  0.1058503  0.6758081  
0.6579152  0.07530336  0.8126023  0.6652438  0.9022377  
0.7055325  0.715716  0.8465728  0.3790603  0.1285647  
0.7998042  0.1394489  0.07468823  0.09419061  0.1922977  
0.1310016  0.3334433  0.9044245  0.1337304  0.2251334  
0.2866726  0.4314055  0.1002423  0.1295731  0.4484275  
0.8233731  0.6590868  0.3329414  0.05091907  0.1582198  
0.3062587  0.6346778  0.5094458  0.9769813  0.2061456  
0.003060027  0.5403414  0.7363135  0.7516004  0.1648912  
0.4119399  0.5696645  0.3275857  0.07451497  0.727181  
0.9037455  0.1347238  0.8631186  0.840733  0.7084244  
0.2952605  0.2647778  0.5668914  0.7551307  0.82028  
0.5304295  0.8790352  0.1536403  0.1906722  0.9961111  
0.411644  0.817081  0.3414309  0.2663122  0.4284754  
0.4695791  0.9564857  0.3216655  0.3230172  0.7533327  
0.5301218  0.6956217  0.8169038  0.9328057  0.9994554  
0.4825305  0.4546522  0.2435429  0.6009681  0.712465  
0.6474636  0.3388576  0.2436652  0.2538323  0.4724879  
0.1009414  0.6682415  0.5452263  0.9382981  0.1654151  
0.3374692  0.2424357  0.01147249  0.960093  0.2923314  
0.7404411  0.5845917  0.6467662  0.2872373  0.0456392  
0.6910848  0.7682489  0.31997  0.2640451  0.05793207  
0.4206879  0.7755002  0.9266973  0.09702359  0.3427435  
0.8753142  0.7877466  0.04618662  0.4874004  0.6252453  
0.1918514  0.4778289  0.7197716  0.2864246  0.5161239  
0.5904136  0.1113175  0.6806867  0.3937582  0.3482647  
0.5960647  0.1147864  0.7541483  0.2048386  0.03443877  
0.9979014  0.3099322  0.952634  0.851035  0.7451101  
0.09297763  0.5266817  0.5683454  0.9720656  0.6771061  
0.3329158  0.4772929  0.2525979  0.9729072  0.9470205  
0.1944186  0.6008625  0.1097397  0.7771089  0.03171321  
0.4946308  0.6545341  0.5020803  0.1912705  0.3871236  
0.2897168  0.7437146  0.1511079  0.4884033  0.9599686  
0.3589142  0.2692608  0.4633989  0.2922305  0.5463376  
0.1675001  0.5026913  0.8169685  0.2492258  0.9168595  
0.5806039  0.08827032  0.2444501  0.3537796  0.7170908  
0.9770437  0.9890999  0.2349133  0.9606067  0.5542834  
0.3690867  0.4048865  0.05152491  0.5800931  0.8196983  
0.3666173  0.8303625  0.3618724  0.9700397  0.03586513  
0.2853949  0.7482398  0.09283363  0.5398381  0.3669732  
0.6675109  0.7660762  0.7386619  0.4587019  0.7278305  
0.9108693  0.154777  0.2380897  0.02898577  0.9100609  
0.6434938  0.0241987  0.8479906  0.5606005  0.7785446  
0.6187954  0.0742019  0.6979656  0.4396473  0.5768047  
0.7810271  0.6556226  0.2554672  0.1411188  0.8729749  
0.5692315  0.8290329  0.9394944  0.6987162  0.5055311  
0.2154214  0.07015942  0.5761053  0.9948227  0.1345135  
0.07777563  0.3464771  0.1378125  0.08823905  0.4899626  
0.7495028  0.7325691  0.5655325  0.3402529  0.4349942  
0.5113641  0.7900218  0.5616738  0.2460093  0.644331  
0.5147163  0.4581066  0.3105997  0.3582828  0.3516667  
0.1983839  0.6104416  0.3718114  0.2866094  0.7431065  
0.3066738  0.9082489  0.1583119  0.1364797  0.9803648  
0.9388379  0.7677146  0.04058106  0.7449405  0.036196  
0.2344894  0.7700801  0.1978563  0.2963054  0.7204158  
0.2940292  0.37799  0.1151057  0.7114107  0.2349158  
0.8310442  0.2039221  0.1503343  0.4760227  0.2646206  
0.3535302  0.2212113  0.6208199  0.188967  0.03466938  
0.0855094  0.3646421  0.1180453  0.5368416  0.3977061  
0.1991671  0.5910267  0.06589264  0.8517603  0.6310488  
0.3518448  0.1815997  0.519817  0.04988253  0.07676579  
0.0411701  0.1994705  0.555356  0.9790359  0.9737267  
0.4690738  0.2357157  0.9699098  0.04203969  0.2237677  
0.5799662  0.3217683  0.2702055  0.3383275  0.01134019  
0.4749354  0.1141142  0.551558  0.5509411  0.4545988  
0.1688681  0.2479687  0.8739993  0.5079041  0.99066  
0.9030477  0.6606907  0.1676643  0.04237688  0.9447914  
0.6175538  0.1008936  0.3099533  0.102721  0.8992775  
0.3993997  0.1135057  0.5971987  0.3921301  0.7849355  
0.5793355  0.4774256  0.6167186  0.6511677  0.6777676  
0.4650906  0.6924875  0.9903211  0.3229035  0.3306681  
0.4555771  0.2602723  0.374143  0.8679999  0.06580196  
0.1923179  0.7253204  0.9510449  0.7646624  0.01310972  
0.124795  0.1059996  0.1057535  0.05150961  0.1192643  
0.9620429  0.1893836  0.06185694  0.1885389  0.03731267  
0.6648446  0.345478  0.6589349  0.7103431  0.1615961  
0.071019  0.7073203  0.4953785  0.572936  0.7668428  
0.2043967  0.90574  0.5899574  0.5732317  0.1881633  
0.2655126  0.2941392  0.7469768  0.4593766  0.06197036  
0.1878445  0.3372498  0.6324482  0.9276873  0.1654689  
0.9538529  0.130359  0.6802864  0.3190331  0.04288589  
0.2821629  0.2407322  0.2978202  0.9656945  0.7892315  
0.7262468  0.8868208  0.5440162  0.672333  0.06657604  
0.2741896  0.749927  0.1756956  0.6132266  0.4421584  
0.7799671  0.6645422  0.2721057  0.1299643  0.7188601  
0.05063723  0.3958542  0.6730338  0.3662681  0.8852263  
0.4884111  0.8785935  0.2498756  0.9936444  0.9708816  
0.2400671  0.2498967  0.6789911  0.3157901  0.03918472  
0.4123242  0.5259184  0.1571698  0.4180447  0.8223992  
0.3756623  0.6330569  0.218907  0.07510495  0.2889201  
0.591602  0.4863602  0.2740888  0.2719333  0.428347  
0.579722  0.4452709  0.6539953  0.08832536  0.9261132  
0.5024266  0.6533694  0.4101776  0.8518713  0.2718818  
0.3513775  0.09461392  0.3253724  0.8997467  0.7515459  
0.2918977  0.03829979  0.8330386  0.6075628  0.4627303  
0.6386915  0.3643311  0.1733307  0.5157547  0.3120364  
0.9228298  0.3317471  0.7296367  0.1046528  0.9208275  
0.01324284  0.606332  0.4903349  0.9652638  0.4111554  
0.5074379  0.9889807  0.2879173  0.4316911  0.4158602  
0.5392809  0.1709845  0.1711203  0.239505  0.7569041  
